alert,baroaltitude,callsign,geoaltitude,heading,icao24,lastcontact,lastposupdate,lat,lon,onground,spi,squawk,time,velocity,vertrate,aircraft_model,wingspan_m,length_m,has_dimensions,is_grounded,is_stationary,is_likely_taxiing
True,1005.84,LVR338,,269.63506366426935,a47d05,1563815225.313,1563815208.603,33.440846588652015,-111.9942925900829,True,False,6231,1563815500,80.76934634007137,-4.8768,B738,35.78352,39.4716,True,True,False,True
True,1005.84,JUV339,,269.63506366426935,a47d05,1563815225.313,1563815208.603,33.440846588652015,-111.9942925900829,True,False,6231,1563815510,80.76934634007137,-4.8768,B738,35.78352,39.4716,True,True,False,True
False,449.58000000000004,ZET341,472.44000000000005,269.62056329858103,aa76cb,1563815519.793,1563815519.793,33.428741455078125,-111.97567749023438,False,False,2451,1563815520,77.6827474382766,-4.55168,B737,35.78352,33.61944,True,False,False,False
False,419.1,LVR342,472.44000000000005,269.62056329858103,aa76cb,1563815529.01,1563815522.196,33.428741455078125,-111.97738037109374,False,False,2451,1563815530,77.6827474382766,-5.20192,B737,35.78352,33.61944,True,False,False,False
False,518.1600000000001,ZET343,502.92,268.73400099960526,ad01ab,1563815529.791,1563815529.529,33.4310302734375,-112.03450927734374,False,False,1573,1563815530,93.13709908082103,15.93088,B737,35.78352,33.61944,True,False,False,False
False,373.38,MKN345,388.62,270.0,aa76cb,1563815539.985,1563815537.383,33.42887878417969,-111.990234375,False,False,2451,1563815540,76.13771200000001,-4.8768,B737,35.78352,33.61944,True,False,False,False
False,647.7,QPX348,624.84,262.7975046185234,ad01ab,1563815539.827,1563815539.814,33.430418887380824,-112.04440369897958,False,False,1573,1563815540,94.37348636303423,12.029440000000001,B737,35.78352,33.61944,True,False,False,False
False,358.14000000000004,KLY350,388.62,270.0,aa76cb,1563815545.511,1563815537.383,33.42887878417969,-111.990234375,False,False,2451,1563815550,76.13771200000001,-4.8768,B737,35.78352,33.61944,True,False,False,False
False,327.66,LVR352,388.62,270.0,aa76cb,1563815551.553,1563815550.91,33.42883611129502,-112.00129917689732,False,False,2451,1563815560,76.13771200000001,-4.8768,B737,35.78352,33.61944,True,False,False,False
False,426.72,JUV355,396.24,268.9455954964782,aa6ed1,1563815569.681,1563815569.507,33.430938720703125,-112.02236938476562,False,False,1630,1563815570,83.86857323918542,16.581120000000002,A319,35.814,33.8328,True,False,False,False
False,327.66,XAL357,388.62,270.0,aa76cb,1563815551.553,1563815550.91,33.42883611129502,-112.00129917689732,False,False,2451,1563815570,76.13771200000001,-4.8768,B737,35.78352,33.61944,True,False,False,False
False,601.98,RYS360,601.98,267.3974377975002,aa6ed1,1563815579.902,1563815579.677,33.43069820080773,-112.03100710499044,False,False,1630,1563815580,79.30617713278734,16.90624,A319,35.814,33.8328,True,False,False,False
False,327.66,TQN363,388.62,270.0,aa76cb,1563815551.553,1563815550.91,33.42883611129502,-112.00129917689732,False,False,2451,1563815580,76.13771200000001,-4.8768,B737,35.78352,33.61944,True,False,False,False
False,739.14,TQN366,731.5200000000001,267.3804512046053,aa6ed1,1563815589.88,1563815589.834,33.430372335143005,-112.03958316725127,False,False,1630,1563815590,78.79226722383541,10.07872,A319,35.814,33.8328,True,False,False,False
False,327.66,XAL368,388.62,270.0,aa76cb,1563815551.553,1563815550.91,33.42883611129502,-112.00129917689732,False,False,2451,1563815590,76.13771200000001,-4.8768,B737,35.78352,33.61944,True,False,False,False
False,830.58,XAL369,853.44,265.68397248013434,aa6ed1,1563815599.939,1563815599.417,33.430046469478285,-112.04793501873405,False,False,1630,1563815600,82.02922098729695,8.77824,A319,35.814,33.8328,True,False,False,False
False,327.66,JUV371,388.62,270.0,aa76cb,1563815551.553,1563815550.91,33.42883611129502,-112.00129917689732,False,False,2451,1563815600,76.13771200000001,-4.8768,B737,35.78352,33.61944,True,False,False,False
False,327.66,QPX372,388.62,270.0,aa76cb,1563815551.553,1563815550.91,33.42883611129502,-112.00129917689732,False,False,2451,1563815610,76.13771200000001,-4.8768,B737,35.78352,33.61944,True,False,False,False
False,373.38,XAL375,365.76,269.3013056170165,aa1ba3,1563815619.845,1563815619.522,33.43097751423464,-112.0199086714764,False,False,2613,1563815620,84.3750894740764,7.80288,CRJ7,23.256240000000002,32.49168,True,False,False,False
False,327.66,VOR377,388.62,270.0,aa76cb,1563815551.553,1563815550.91,33.42883611129502,-112.00129917689732,False,False,2451,1563815620,76.13771200000001,-4.8768,B737,35.78352,33.61944,True,False,False,False
False,472.44,ZET379,480.06,270.0,aa1ba3,1563815629.895,1563815629.836,33.43089294433594,-112.02934570312499,False,False,2613,1563815630,85.397704,13.980160000000001,CRJ7,23.256240000000002,32.49168,True,False,False,False
False,327.66,ZET382,388.62,270.0,aa76cb,1563815551.553,1563815550.91,33.42883611129502,-112.00129917689732,False,False,2451,1563815630,76.13771200000001,-4.8768,B737,35.78352,33.61944,True,False,False,False
False,594.36,KLY384,617.22,271.74628162028563,aa1ba3,1563815639.773,1563815639.773,33.43097751423464,-112.03835000797193,False,False,2613,1563815640,84.40801756332307,12.354560000000001,CRJ7,23.256240000000002,32.49168,True,False,False,False
False,327.66,PNK387,388.62,270.0,aa76cb,1563815551.553,1563815550.91,33.42883611129502,-112.00129917689732,False,False,2451,1563815640,76.13771200000001,-4.8768,B737,35.78352,33.61944,True,False,False,False
False,693.4200000000001,VOR390,716.2800000000001,273.03047684586056,aa1ba3,1563815649.833,1563815649.833,33.43130337989936,-112.0474305444834,False,False,2613,1563815650,87.57795296186373,6.502400000000001,CRJ7,23.256240000000002,32.49168,True,False,False,False
False,327.66,HXP391,388.62,270.0,aa76cb,1563815551.553,1563815550.91,33.42883611129502,-112.00129917689732,False,False,2451,1563815650,76.13771200000001,-4.8768,B737,35.78352,33.61944,True,False,False,False
False,327.66,JUV394,388.62,270.0,aa76cb,1563815551.553,1563815550.91,33.42883611129502,-112.00129917689732,False,False,2451,1563815660,76.13771200000001,-4.8768,B737,35.78352,33.61944,True,False,False,False
False,381.0,XAL395,358.14,269.6629698901422,a20471,1563815669.729,1563815669.594,33.43107061871027,-112.02142209422831,False,False,,1563815670,87.45699305749962,11.704320000000001,B737,35.78352,33.61944,True,False,False,False
False,327.66,RYS396,388.62,270.0,aa76cb,1563815551.553,1563815550.91,33.42883611129502,-112.00129917689732,False,False,2451,1563815670,76.13771200000001,-4.8768,B737,35.78352,33.61944,True,False,False,False
False,525.78,XAL399,518.16,269.3013056170165,a20471,1563815679.877,1563815679.828,33.43097751423464,-112.0305586834343,False,False,1627,1563815680,84.3750894740764,14.630400000000002,B737,35.78352,33.61944,True,False,False,False
False,327.66,RYS402,388.62,270.0,aa76cb,1563815551.553,1563815550.91,33.42883611129502,-112.00129917689732,False,False,2451,1563815680,76.13771200000001,-4.8768,B737,35.78352,33.61944,True,False,False,False
False,655.32,LVR403,571.5,267.891904687643,a20471,1563815689.979,1563815689.777,33.43083785752118,-112.0396392199458,False,False,1627,1563815690,83.91116253612078,11.704320000000001,B737,35.78352,33.61944,True,False,False,False
False,327.66,VOR404,388.62,270.0,aa76cb,1563815551.553,1563815550.91,33.42883611129502,-112.00129917689732,False,False,2451,1563815690,76.13771200000001,-4.8768,B737,35.78352,33.61944,True,False,False,False
False,762.0,TQN405,777.24,261.04520587114877,a20471,1563815699.992,1563815699.556,33.43011474609375,-112.0484619140625,False,False,1627,1563815700,85.93062903018654,7.152640000000001,B737,35.78352,33.61944,True,False,False,False
False,441.96000000000004,TQN406,449.58000000000004,270.7161599454704,a399de,1563815699.835,1563815699.709,33.44091796875,-111.96990966796875,False,False,7070,1563815700,82.31747029882627,-3.2512000000000003,UNKNOWN_MODEL,,,False,False,False,False
False,327.66,QPX408,388.62,270.0,aa76cb,1563815551.553,1563815550.91,33.42883611129502,-112.00129917689732,False,False,2451,1563815700,76.13771200000001,-4.8768,B737,35.78352,33.61944,True,False,False,False
False,396.24,HXP411,403.86,269.2793363774823,a399de,1563815709.918,1563815709.088,33.44089314088983,-111.9781494140625,False,False,7070,1563815710,81.80306673776822,-4.55168,UNKNOWN_MODEL,,,False,False,False,False
False,327.66,RYS414,388.62,270.0,aa76cb,1563815551.553,1563815550.91,33.42883611129502,-112.00129917689732,False,False,2451,1563815710,76.13771200000001,-4.8768,B737,35.78352,33.61944,True,False,False,False
False,365.76,LVR416,403.86,269.2793363774823,a399de,1563815718.097,1563815712.527,33.440826416015625,-111.98117065429688,False,False,7070,1563815720,81.80306673776822,-4.22656,UNKNOWN_MODEL,,,False,False,False,False
False,327.66,ZET417,388.62,270.0,aa76cb,1563815551.553,1563815550.91,33.42883611129502,-112.00129917689732,False,False,2451,1563815720,76.13771200000001,-4.8768,B737,35.78352,33.61944,True,False,False,False
False,320.04,ZET419,320.04,270.0,a399de,1563815728.786,1563815728.785,33.440846588652015,-111.99530153858419,False,False,7070,1563815730,80.767708,-1.30048,UNKNOWN_MODEL,,,False,False,False,False
False,327.66,QPX422,388.62,270.0,aa76cb,1563815551.553,1563815550.91,33.42883611129502,-112.00129917689732,False,False,2451,1563815730,76.13771200000001,-4.8768,B737,35.78352,33.61944,True,False,False,False
False,320.04,LVR425,320.04,270.0,a399de,1563815735.941,1563815728.785,33.440846588652015,-111.99530153858419,False,False,4667,1563815740,80.767708,-1.30048,UNKNOWN_MODEL,,,False,False,False,False
False,327.66,LVR426,388.62,270.0,aa76cb,1563815551.553,1563815550.91,33.42883611129502,-112.00129917689732,False,False,2451,1563815740,76.13771200000001,-4.8768,B737,35.78352,33.61944,True,False,False,False
False,320.04,ZET428,320.04,270.0,a399de,1563815735.941,1563815728.785,33.440846588652015,-111.99530153858419,False,False,4667,1563815750,80.767708,-1.30048,UNKNOWN_MODEL,,,False,False,False,False
False,327.66,JUV431,388.62,270.0,aa76cb,1563815551.553,1563815550.91,33.42883611129502,-112.00129917689732,False,False,2451,1563815750,76.13771200000001,-4.8768,B737,35.78352,33.61944,True,False,False,False
False,320.04,LVR434,320.04,270.0,a399de,1563815735.941,1563815728.785,33.440846588652015,-111.99530153858419,False,False,4667,1563815760,80.767708,-1.30048,UNKNOWN_MODEL,,,False,False,False,False
False,327.66,HXP437,388.62,270.0,aa76cb,1563815551.553,1563815550.91,33.42883611129502,-112.00129917689732,False,False,2451,1563815760,76.13771200000001,-4.8768,B737,35.78352,33.61944,True,False,False,False
False,320.04,LVR440,320.04,270.0,a399de,1563815735.941,1563815728.785,33.440846588652015,-111.99530153858419,False,False,4667,1563815770,80.767708,-1.30048,UNKNOWN_MODEL,,,False,False,False,False
False,327.66,XAL443,388.62,270.0,aa76cb,1563815551.553,1563815550.91,33.42883611129502,-112.00129917689732,False,False,2451,1563815770,76.13771200000001,-4.8768,B737,35.78352,33.61944,True,False,False,False
False,320.04,PNK444,320.04,270.0,a399de,1563815735.941,1563815728.785,33.440846588652015,-111.99530153858419,False,False,4667,1563815780,80.767708,-1.30048,UNKNOWN_MODEL,,,False,False,False,False
False,487.68,KLY445,457.20000000000005,268.7546357332316,a6e89f,1563815779.806,1563815777.746,33.43102406647245,-112.0308949996014,False,False,1643,1563815780,94.68006048843966,15.280640000000002,A321,35.814,44.500800000000005,True,False,False,False
False,327.66,ZET447,388.62,270.0,aa76cb,1563815551.553,1563815550.91,33.42883611129502,-112.00129917689732,False,False,2451,1563815780,76.13771200000001,-4.8768,B737,35.78352,33.61944,True,False,False,False
False,320.04,RYS450,320.04,270.0,a399de,1563815735.941,1563815728.785,33.440846588652015,-111.99530153858419,False,False,4667,1563815790,80.767708,-1.30048,UNKNOWN_MODEL,,,False,False,False,False
False,655.32,TQN453,502.92,270.97653803576156,a6e89f,1563815789.844,1563815789.474,33.4310302734375,-112.04280395507811,False,False,1643,1563815790,90.55529644244427,16.581120000000002,A321,35.814,44.500800000000005,True,False,False,False
False,327.66,PNK456,388.62,270.0,aa76cb,1563815551.553,1563815550.91,33.42883611129502,-112.00129917689732,False,False,2451,1563815790,76.13771200000001,-4.8768,B737,35.78352,33.61944,True,False,False,False
False,320.04,QPX458,320.04,270.0,a399de,1563815735.941,1563815728.785,33.440846588652015,-111.99530153858419,False,False,4667,1563815800,80.767708,-1.30048,UNKNOWN_MODEL,,,False,False,False,False
False,327.66,ZET461,388.62,270.0,aa76cb,1563815551.553,1563815550.91,33.42883611129502,-112.00129917689732,False,False,2451,1563815800,76.13771200000001,-4.8768,B737,35.78352,33.61944,True,False,False,False
False,320.04,VOR463,320.04,270.0,a399de,1563815735.941,1563815728.785,33.440846588652015,-111.99530153858419,False,False,4667,1563815810,80.767708,-1.30048,UNKNOWN_MODEL,,,False,False,False,False
False,327.66,TQN464,388.62,270.0,aa76cb,1563815551.553,1563815550.91,33.42883611129502,-112.00129917689732,False,False,2451,1563815810,76.13771200000001,-4.8768,B737,35.78352,33.61944,True,False,False,False
False,11582.400000000001,TQN465,12283.440000000002,340.158069298096,0d083e,1563815819.994,1563815819.782,33.44759666313559,-111.97416967275191,False,False,5273,1563815820,231.8910184785046,-0.32512,E190,28.71216,36.24072,True,False,False,False
False,320.04,QPX468,320.04,270.0,a399de,1563815735.941,1563815728.785,33.440846588652015,-111.99530153858419,False,False,4667,1563815820,80.767708,-1.30048,UNKNOWN_MODEL,,,False,False,False,False
False,327.66,VOR471,388.62,270.0,aa76cb,1563815551.553,1563815550.91,33.42883611129502,-112.00129917689732,False,False,2451,1563815820,76.13771200000001,-4.8768,B737,35.78352,33.61944,True,False,False,False
False,464.82000000000005,VOR472,373.38,267.6962396753998,abf29f,1563815819.816,1563815819.435,33.43089294433594,-112.02747802734373,False,False,,1563815820,89.58566279572419,17.231360000000002,B738,35.78352,39.4716,True,False,False,False
False,320.04,LVR474,320.04,270.0,a399de,1563815735.941,1563815728.785,33.440846588652015,-111.99530153858419,False,False,4667,1563815830,80.767708,-1.30048,UNKNOWN_MODEL,,,False,False,False,False
False,327.66,HXP475,388.62,270.0,aa76cb,1563815551.553,1563815550.91,33.42883611129502,-112.00129917689732,False,False,2451,1563815830,76.13771200000001,-4.8768,B737,35.78352,33.61944,True,False,False,False
False,609.6,VOR476,601.98,269.0122396003602,abf29f,1563815829.956,1563815827.055,33.4306640625,-112.03467407226563,False,False,4135,1563815830,89.52655959760634,11.704320000000001,B738,35.78352,39.4716,True,False,False,False
False,320.04,VOR478,320.04,270.0,a399de,1563815735.941,1563815728.785,33.440846588652015,-111.99530153858419,False,False,4667,1563815840,80.767708,-1.30048,UNKNOWN_MODEL,,,False,False,False,False
False,327.66,TQN481,388.62,270.0,aa76cb,1563815551.553,1563815550.91,33.42883611129502,-112.00129917689732,False,False,2451,1563815840,76.13771200000001,-4.8768,B737,35.78352,33.61944,True,False,False,False
False,716.2800000000001,QPX482,723.9000000000001,270.31830661145136,abf29f,1563815839.956,1563815839.864,33.430558544094275,-112.04715028101083,False,False,4135,1563815840,92.60134900008497,7.477760000000001,B738,35.78352,39.4716,True,False,False,False
False,320.04,RYS484,320.04,270.0,a399de,1563815735.941,1563815728.785,33.440846588652015,-111.99530153858419,False,False,4667,1563815850,80.767708,-1.30048,UNKNOWN_MODEL,,,False,False,False,False
False,327.66,QPX487,388.62,270.0,aa76cb,1563815551.553,1563815550.91,33.42883611129502,-112.00129917689732,False,False,2451,1563815850,76.13771200000001,-4.8768,B737,35.78352,33.61944,True,False,False,False
False,320.04,KLY489,320.04,270.0,a399de,1563815735.941,1563815728.785,33.440846588652015,-111.99530153858419,False,False,4667,1563815860,80.767708,-1.30048,UNKNOWN_MODEL,,,False,False,False,False
False,320.04,XAL492,320.04,270.0,a399de,1563815735.941,1563815728.785,33.440846588652015,-111.99530153858419,False,False,4667,1563815870,80.767708,-1.30048,UNKNOWN_MODEL,,,False,False,False,False
False,320.04,LVR495,320.04,270.0,a399de,1563815735.941,1563815728.785,33.440846588652015,-111.99530153858419,False,False,4667,1563815880,80.767708,-1.30048,UNKNOWN_MODEL,,,False,False,False,False
False,320.04,HXP498,320.04,270.0,a399de,1563815735.941,1563815728.785,33.440846588652015,-111.99530153858419,False,False,4667,1563815890,80.767708,-1.30048,UNKNOWN_MODEL,,,False,False,False,False
False,320.04,ZET499,320.04,270.0,a399de,1563815735.941,1563815728.785,33.440846588652015,-111.99530153858419,False,False,4667,1563815900,80.767708,-1.30048,UNKNOWN_MODEL,,,False,False,False,False
False,320.04,VOR500,320.04,270.0,a399de,1563815735.941,1563815728.785,33.440846588652015,-111.99530153858419,False,False,4667,1563815910,80.767708,-1.30048,UNKNOWN_MODEL,,,False,False,False,False
False,320.04,KLY501,320.04,270.0,a399de,1563815735.941,1563815728.785,33.440846588652015,-111.99530153858419,False,False,4667,1563815920,80.767708,-1.30048,UNKNOWN_MODEL,,,False,False,False,False
False,419.1,HXP502,396.24,269.33380002981687,ac8d6a,1563815919.819,1563815915.825,33.4310302734375,-112.02055664062499,False,False,2633,1563815920,88.49034970478966,13.329920000000001,CRJ9,24.8412,36.21024,True,False,False,False
False,320.04,JUV505,320.04,270.0,a399de,1563815735.941,1563815728.785,33.440846588652015,-111.99530153858419,False,False,4667,1563815930,80.767708,-1.30048,UNKNOWN_MODEL,,,False,False,False,False
False,563.88,KLY506,548.64,268.61128341044866,ac8d6a,1563815929.613,1563815929.512,33.43089294433594,-112.03324584960936,False,False,2633,1563815930,84.90819907578876,14.305280000000002,CRJ9,24.8412,36.21024,True,False,False,False
False,320.04,VOR507,320.04,270.0,a399de,1563815735.941,1563815728.785,33.440846588652015,-111.99530153858419,False,False,4667,1563815940,80.767708,-1.30048,UNKNOWN_MODEL,,,False,False,False,False
