station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
PHX,2025-08-21 23:51,-112.0116,33.4343,337.00,112.00,56.00,16.48,310.00,8.00,0.00,29.69,1002.80,10.00,M,FEW,FEW,SCT,M,10000.00,14000.00,23000.00,M,M,M,M,M,M,M,M,111.94,KPHX 212351Z 31008KT 10SM FEW100 FEW140 SCT230 44/13 A2969 RMK AO2 SLP028 CB DSNT N-NE AND SE T04440133 10456 20406 56028,M
PHX,2025-08-22 00:51,-112.0116,33.4343,337.00,111.00,54.00,15.76,330.00,6.00,0.00,29.69,1002.80,10.00,15.00,FEW,FEW,SCT,M,10000.00,14000.00,20000.00,M,M,M,M,M,M,M,M,109.90,KPHX 220051Z 33006G15KT 10SM FEW100 FEW140 SCT200 44/12 A2969 RMK AO2 SLP028 CB DSNT N-NE AND E T04390122,M
PHX,2025-08-22 01:51,-112.0116,33.4343,337.00,108.00,57.00,19.17,70.00,11.00,0.00,29.72,1003.90,4.00,18.00,SCT,BKN,BKN,M,10000.00,15000.00,20000.00,M,BLDU,M,M,M,M,M,M,108.20,KPHX 220151Z 07011G18KT 4SM BLDU SCT100 BKN150 BKN200 42/14 A2972 RMK AO2 PRESRR SLP039 OCNL LTGCG DSNT E CB DSNT E-SE T04220139,M
PHX,2025-08-22 02:09,-112.0116,33.4343,337.00,102.00,61.00,26.39,90.00,22.00,0.00,29.73,M,8.00,32.00,SCT,BKN,BKN,M,10000.00,15000.00,20000.00,M,TS,M,M,M,32.00,80.00,2025-08-22 02:06,103.52,KPHX 220209Z COR 09022G32KT 8SM TS SCT100CB BKN150 BKN200 39/16 A2973 RMK AO2 PK WND 08032/0206 TSB09 FRQ LTGCGCC SE AND DSNT E TS SE MOV W CB DSNT E VCSH E-SE T03890161,M
PHX,2025-08-22 02:32,-112.0116,33.4343,337.00,100.00,62.00,29.02,120.00,13.00,0.00,29.75,M,10.00,M,SCT,BKN,BKN,M,10000.00,15000.00,18000.00,M,TS,M,M,M,32.00,80.00,2025-08-22 02:06,101.74,KPHX 220232Z 12013KT 10SM TS SCT100CB BKN150 BKN180 38/17 A2975 RMK AO2 PK WND 08032/0206 TSB09 CONS LTGCGCCIC E-S TS E-S MOV W T03780167,M
PHX,2025-08-22 02:51,-112.0116,33.4343,337.00,100.00,63.00,30.06,130.00,11.00,T,29.76,1005.40,10.00,M,FEW,BKN,BKN,BKN,7500.00,10000.00,15000.00,18000.00,-TSRA,M,M,M,32.00,80.00,2025-08-22 02:06,102.34,KPHX 220251Z 13011KT 10SM -TSRA FEW075 BKN100CB BKN150 BKN180 38/17 A2976 RMK AO2 PK WND 08032/0206 RAB46 TSB09 SLP054 CONS LTGCGCCIC OHD AND DSNT SE SW AND NW TS OHD MOV W CB DSNT SE SW AND NW P0000 60000 T03780172 53023,M
PHX,2025-08-22 03:14,-112.0116,33.4343,337.00,100.00,61.00,28.01,80.00,30.00,T,29.76,M,6.00,49.00,FEW,BKN,BKN,M,7500.00,10000.00,15000.00,M,-TSRA,M,M,M,49.00,80.00,2025-08-22 03:12,101.18,KPHX 220314Z 08030G49KT 6SM -TSRA FEW075 BKN100CB BKN150 38/16 A2976 RMK AO2 PK WND 08049/0312 CONS LTGCGCCIC OHD AND N AND DSNT SE-SW AND NW TS OHD AND N MOV W CB DSNT SE-SW AND NW P0000 T03780161,M
PHX,2025-08-22 03:51,-112.0116,33.4343,337.00,100.00,60.00,27.04,20.00,15.00,0.04,29.78,1006.10,10.00,30.00,FEW,FEW,BKN,OVC,3200.00,7500.00,10000.00,15000.00,TS,M,M,M,60.00,110.00,2025-08-22 03:17,100.65,KPHX 220351Z 02015G30KT 10SM TS FEW032 FEW075 BKN100CB OVC150 38/16 A2978 RMK AO2 PK WND 11060/0317 WSHFT 0336 RAE43 SLP061 CONS LTGCGCCIC NW AND DSNT SE-SW AND TS NW MOV W CB DSNT SE-SW SHRA DSNT SW-NW P0004 T03780156,M
PHX,2025-08-22 03:58,-112.0116,33.4343,337.00,97.00,62.00,31.77,50.00,17.00,0.00,29.82,M,10.00,24.00,FEW,FEW,BKN,OVC,3200.00,7500.00,10000.00,15000.00,TS,M,M,M,M,M,M,98.24,KPHX 220358Z 05017G24KT 10SM TS FEW032 FEW075 BKN100CB OVC150 36/17 A2982 RMK AO2 WSHFT 0338 PRESRR CONS LTGCGCCIC NW AND DSNT SE-SW TS NW MOV W CB DSNT SE-SW SHRA DSNT SW-NW T03610167,M
PHX,2025-08-22 04:22,-112.0116,33.4343,337.00,96.00,65.00,36.39,100.00,10.00,0.00,29.83,M,10.00,M,FEW,BKN,OVC,M,7500.00,10000.00,15000.00,M,M,M,M,M,26.00,50.00,2025-08-22 04:04,98.88,KPHX 220422Z 10010KT 10SM FEW075 BKN100 OVC150 36/18 A2983 RMK AO2 PK WND 05026/0404 WSHFT 0338 TSE22 FRQ LTGCGCCIC DSNT SE-SW AND W-NW CB DSNT SE-SW AND W-NW T03560183,M
PHX,2025-08-22 04:51,-112.0116,33.4343,337.00,98.00,59.00,27.71,170.00,8.00,T,29.82,1007.50,8.00,30.00,FEW,FEW,BKN,OVC,3900.00,7500.00,10000.00,15000.00,BLDU,M,M,M,30.00,90.00,2025-08-22 04:47,97.89,KPHX 220451Z 17008G30KT 130V200 8SM BLDU FEW039 FEW075 BKN100 OVC150 37/15 A2982 RMK AO2 PK WND 09030/0447 WSHFT 0338 RAB29E46 TSE22 SLP075 OCNL LTGCGCCIC DSNT SW AND NW CB DSNT SW AND NW P0000 T03670150,M
PHX,2025-08-22 05:51,-112.0116,33.4343,337.00,93.00,65.00,39.90,230.00,5.00,T,29.81,1007.30,5.00,M,FEW,BKN,BKN,OVC,3900.00,11000.00,14000.00,16000.00,BLDU,M,M,M,M,M,M,95.39,KPHX 220551Z 23005KT 5SM BLDU FEW039 BKN110 BKN140 OVC160 34/18 A2981 RMK AO2 RAB0453E18 SLP073 P0000 60004 T03390183 10444 20339 50019,M
PHX,2025-08-22 06:51,-112.0116,33.4343,337.00,89.00,69.00,51.89,170.00,9.00,T,29.81,1007.30,7.00,M,FEW,BKN,BKN,OVC,3900.00,11000.00,14000.00,16000.00,-RA,M,M,M,M,M,M,93.56,KPHX 220651Z 17009KT 7SM -RA FEW039 BKN110 BKN140 OVC160 32/21 A2981 RMK AO2 RAB24 SLP073 P0000 T03170206 404560317,M
PHX,2025-08-22 07:51,-112.0116,33.4343,337.00,89.00,67.00,48.45,120.00,9.00,T,29.82,1007.50,10.00,M,FEW,BKN,BKN,OVC,11000.00,13000.00,15000.00,20000.00,M,M,M,M,M,M,M,92.15,KPHX 220751Z 12009KT 10SM FEW110 BKN130 BKN150 OVC200 32/19 A2982 RMK AO2 WSHFT 0731 RAE03 SLP075 P0000 T03170194,M
PHX,2025-08-22 08:51,-112.0116,33.4343,337.00,89.00,68.00,50.14,90.00,6.00,0.00,29.81,1007.10,10.00,M,BKN,BKN,OVC,M,15000.00,17000.00,20000.00,M,M,M,M,M,M,M,M,92.83,KPHX 220851Z 09006KT 10SM BKN150 BKN170 OVC200 32/20 A2981 RMK AO2 SLP071 60000 T03170200 58002,M
PHX,2025-08-22 09:51,-112.0116,33.4343,337.00,91.00,67.00,45.51,30.00,5.00,T,29.79,1006.30,10.00,M,BKN,BKN,OVC,M,13000.00,15000.00,20000.00,M,M,M,M,M,M,M,M,94.42,KPHX 220951Z 03005KT 10SM BKN130 BKN150 OVC200 33/19 A2979 RMK AO2 RAB39E49 SLP063 P0000 T03280194,M
PHX,2025-08-22 10:51,-112.0116,33.4343,337.00,92.00,65.00,41.16,M,3.00,0.00,29.79,1006.30,10.00,M,FEW,BKN,BKN,OVC,10000.00,14000.00,16000.00,20000.00,M,M,M,M,M,M,M,94.25,KPHX 221051Z VRB03KT 10SM FEW100 BKN140 BKN160 OVC200 33/18 A2979 RMK AO2 SLP063 T03330183,M
PHX,2025-08-22 11:51,-112.0116,33.4343,337.00,91.00,65.00,42.46,200.00,5.00,0.00,29.80,1006.80,10.00,M,SCT,BKN,BKN,M,14000.00,18000.00,20000.00,M,M,M,M,M,M,M,M,93.13,KPHX 221151Z 20005KT 10SM SCT140 BKN180 BKN200 33/18 A2980 RMK AO2 SLP068 60000 70004 T03280183 10339 20317 55003,M
PHX,2025-08-22 12:51,-112.0116,33.4343,337.00,92.00,64.00,39.75,280.00,3.00,0.00,29.82,1007.30,10.00,M,FEW,BKN,BKN,BKN,12000.00,14000.00,18000.00,21000.00,M,M,M,M,M,M,M,93.66,KPHX 221251Z 28003KT 10SM FEW120 BKN140 BKN180 BKN210 33/18 A2982 RMK AO2 SLP073 T03330178,M
PHX,2025-08-22 13:51,-112.0116,33.4343,337.00,92.00,64.00,39.75,0.00,0.00,0.00,29.83,1007.90,10.00,M,FEW,BKN,BKN,BKN,12000.00,17000.00,21000.00,27000.00,M,M,M,M,M,M,M,93.66,KPHX 221351Z 00000KT 10SM FEW120 BKN170 BKN210 BKN270 33/18 A2983 RMK AO2 SLP079 T03330178,M
PHX,2025-08-22 14:51,-112.0116,33.4343,337.00,95.00,64.00,36.23,0.00,0.00,0.00,29.85,1008.40,10.00,M,FEW,BKN,BKN,BKN,12000.00,17000.00,20000.00,27000.00,M,M,M,M,M,M,M,97.07,KPHX 221451Z 00000KT 10SM FEW120 BKN170 BKN200 BKN270 35/18 A2985 RMK AO2 SLP084 T03500178 51015,M
PHX,2025-08-22 15:51,-112.0116,33.4343,337.00,99.00,63.00,30.98,110.00,3.00,0.00,29.86,1008.70,10.00,M,FEW,BKN,BKN,BKN,12000.00,17000.00,20000.00,27000.00,M,M,M,M,M,M,M,101.16,KPHX 221551Z 11003KT 10SM FEW120 BKN170 BKN200 BKN270 37/17 A2986 RMK AO2 SLP087 T03720172,M
PHX,2025-08-22 16:51,-112.0116,33.4343,337.00,99.00,61.00,28.87,140.00,4.00,0.00,29.87,1009.00,10.00,M,FEW,BKN,BKN,BKN,12000.00,17000.00,20000.00,27000.00,M,M,M,M,M,M,M,100.02,KPHX 221651Z 14004KT 10SM FEW120 BKN170 BKN200 BKN270 37/16 A2987 RMK AO2 SLP090 T03720161,M
PHX,2025-08-22 17:51,-112.0116,33.4343,337.00,102.00,61.00,26.39,160.00,6.00,0.00,29.86,1009.00,10.00,M,FEW,SCT,BKN,BKN,12000.00,17000.00,20000.00,27000.00,M,M,M,M,M,M,M,103.52,KPHX 221751Z 16006KT 10SM FEW120 SCT170 BKN200 BKN270 39/16 A2986 RMK AO2 SLP090 T03890161 10394 20328 50006,M
PHX,2025-08-22 18:51,-112.0116,33.4343,337.00,105.00,59.00,22.49,140.00,7.00,0.00,29.85,1008.40,10.00,M,FEW,FEW,SCT,SCT,9000.00,18000.00,21000.00,27000.00,M,M,M,M,M,M,M,105.89,KPHX 221851Z 14007KT 10SM FEW090 FEW180 SCT210 SCT270 41/15 A2985 RMK AO2 SLP084 T04060150,M
PHX,2025-08-22 19:51,-112.0116,33.4343,337.00,106.00,59.00,21.83,160.00,8.00,0.00,29.82,1007.60,10.00,M,FEW,FEW,FEW,SCT,9000.00,18000.00,21000.00,27000.00,M,M,M,M,M,M,M,107.03,KPHX 221951Z 16008KT 10SM FEW090 FEW180 FEW210 SCT270 41/15 A2982 RMK AO2 SLP076 TCU DSNT N T04110150,M
PHX,2025-08-22 20:51,-112.0116,33.4343,337.00,107.00,56.00,19.04,0.00,0.00,0.00,29.79,1006.50,10.00,M,FEW,FEW,FEW,SCT,9000.00,18000.00,21000.00,27000.00,M,M,M,M,M,M,M,106.62,KPHX 222051Z 00000KT 10SM FEW090 FEW180 FEW210 SCT270 42/13 A2979 RMK AO2 SLP065 CB DSNT N AND NE T04170133 58024,M
PHX,2025-08-22 21:51,-112.0116,33.4343,337.00,110.00,57.00,18.09,M,4.00,0.00,29.77,1005.70,10.00,M,FEW,FEW,FEW,M,9000.00,18000.00,25000.00,M,M,M,M,M,M,M,M,110.37,KPHX 222151Z VRB04KT 10SM FEW090 FEW180 FEW250 43/14 A2977 RMK AO2 SLP057 CB DSNT N-NE T04330139,M
PHX,2025-08-22 22:51,-112.0116,33.4343,337.00,109.00,54.00,16.70,0.00,0.00,0.00,29.74,1004.50,10.00,M,FEW,FEW,FEW,M,10000.00,18000.00,25000.00,M,M,M,M,M,M,M,M,107.84,KPHX 222251Z 00000KT 10SM FEW100 FEW180 FEW250 43/12 A2974 RMK AO2 SLP045 CB DSNT N-NE AND NW T04280122,M
PHX,2025-08-22 23:51,-112.0116,33.4343,337.00,110.00,54.00,16.22,M,4.00,0.00,29.71,1003.80,10.00,M,FEW,FEW,SCT,SCT,10000.00,15000.00,18000.00,25000.00,M,M,M,M,M,M,M,108.87,KPHX 222351Z VRB04KT 10SM FEW100 FEW150 SCT180 SCT250 43/12 A2971 RMK AO2 SLP038 CB DSNT N T04330122 10444 20389 58026,M
PHX,2025-08-23 00:51,-112.0116,33.4343,337.00,110.00,53.00,15.64,210.00,5.00,0.00,29.71,1003.70,10.00,M,FEW,SCT,BKN,BKN,10000.00,15000.00,18000.00,25000.00,M,M,M,M,M,M,M,108.43,KPHX 230051Z 21005KT 10SM FEW100 SCT150 BKN180 BKN250 43/12 A2971 RMK AO2 SLP037 T04330117,M
PHX,2025-08-23 01:51,-112.0116,33.4343,337.00,109.00,54.00,16.70,M,5.00,0.00,29.71,1003.60,10.00,M,FEW,SCT,BKN,BKN,10000.00,15000.00,18000.00,25000.00,M,M,M,M,M,M,M,107.84,KPHX 230151Z VRB05KT 10SM FEW100 SCT150 BKN180 BKN250 43/12 A2971 RMK AO2 SLP036 CB DSNT NW T04280122,M
PHX,2025-08-23 02:51,-112.0116,33.4343,337.00,108.00,55.00,17.83,30.00,6.00,0.00,29.73,1004.50,10.00,M,FEW,SCT,BKN,BKN,10000.00,16000.00,18000.00,25000.00,M,M,M,M,M,M,M,107.23,KPHX 230251Z 03006KT 10SM FEW100 SCT160 BKN180 BKN250 42/13 A2973 RMK AO2 SLP045 T04220128 53007,M
PHX,2025-08-23 03:51,-112.0116,33.4343,337.00,107.00,55.00,18.36,70.00,4.00,0.00,29.76,1005.20,10.00,M,FEW,SCT,BKN,M,10000.00,15000.00,18000.00,M,M,M,M,M,M,M,M,106.16,KPHX 230351Z 07004KT 10SM FEW100 SCT150 BKN180 42/13 A2976 RMK AO2 SLP052 T04170128,M
PHX,2025-08-23 04:51,-112.0116,33.4343,337.00,103.00,57.00,22.20,360.00,10.00,T,29.78,1006.00,10.00,22.00,FEW,SCT,BKN,BKN,7500.00,10000.00,15000.00,20000.00,M,M,M,M,M,M,M,102.65,KPHX 230451Z 36010G22KT 10SM FEW075 SCT100 BKN150 BKN200 39/14 A2978 RMK AO2 RAB25E36 SLP060 P0000 T03940139,M
PHX,2025-08-23 05:51,-112.0116,33.4343,337.00,102.00,57.00,22.87,340.00,5.00,T,29.79,1006.20,10.00,M,FEW,SCT,BKN,BKN,7500.00,10000.00,15000.00,20000.00,M,M,M,M,M,M,M,101.53,KPHX 230551Z 34005KT 10SM FEW075 SCT100 BKN150 BKN200 39/14 A2979 RMK AO2 RAB0453E02 SLP062 P0000 60000 T03890139 10439 20389 51017,M
PHX,2025-08-23 06:51,-112.0116,33.4343,337.00,100.00,57.00,24.28,270.00,3.00,0.00,29.79,1006.40,10.00,M,FEW,FEW,M,M,15000.00,20000.00,M,M,M,M,M,M,M,M,M,99.28,KPHX 230651Z 27003KT 10SM FEW150 FEW200 38/14 A2979 RMK AO2 SLP064 T03780139 404440317,M
PHX,2025-08-23 07:51,-112.0116,33.4343,337.00,99.00,57.00,25.02,0.00,0.00,0.00,29.80,1006.80,10.00,M,FEW,SCT,M,M,12000.00,20000.00,M,M,M,M,M,M,M,M,M,98.17,KPHX 230751Z 00000KT 10SM FEW120 SCT200 37/14 A2980 RMK AO2 SLP068 OCNL LTGIC DSNT N CB DSNT N T03720139,M
PHX,2025-08-23 08:51,-112.0116,33.4343,337.00,97.00,58.00,27.56,180.00,4.00,0.00,29.81,1007.00,10.00,M,FEW,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,96.35,KPHX 230851Z 18004KT 10SM FEW120 36/14 A2981 RMK AO2 SLP070 T03610144 51007,M
PHX,2025-08-23 09:51,-112.0116,33.4343,337.00,97.00,58.00,27.56,310.00,6.00,0.00,29.81,1006.90,10.00,M,FEW,M,M,M,13000.00,M,M,M,M,M,M,M,M,M,M,96.35,KPHX 230951Z 31006KT 10SM FEW130 36/14 A2981 RMK AO2 SLP069 T03610144,M
PHX,2025-08-23 10:51,-112.0116,33.4343,337.00,94.00,61.00,33.62,210.00,4.00,0.00,29.81,1007.20,10.00,M,FEW,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,94.33,KPHX 231051Z 21004KT 10SM FEW200 34/16 A2981 RMK AO2 SLP072 T03440161,M
PHX,2025-08-23 11:51,-112.0116,33.4343,337.00,95.00,61.00,32.60,300.00,7.00,0.00,29.83,1007.60,10.00,M,FEW,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,95.44,KPHX 231151Z 30007KT 10SM FEW200 35/16 A2983 RMK AO2 SLP076 T03500161 10389 20339 53006,M
PHX,2025-08-23 12:51,-112.0116,33.4343,337.00,93.00,62.00,35.92,360.00,7.00,0.00,29.85,1008.60,10.00,M,FEW,FEW,SCT,M,10000.00,15000.00,20000.00,M,M,M,M,M,M,M,M,93.71,KPHX 231251Z 36007KT 10SM FEW100 FEW150 SCT200 34/17 A2985 RMK AO2 SLP086 T03390167,M
PHX,2025-08-23 13:51,-112.0116,33.4343,337.00,92.00,63.00,38.38,60.00,7.00,0.00,29.87,1009.30,10.00,M,FEW,SCT,SCT,M,10000.00,15000.00,25000.00,M,M,M,M,M,M,M,M,93.12,KPHX 231351Z 06007KT 10SM FEW100 SCT150 SCT250 33/17 A2987 RMK AO2 SLP093 T03330172,M
PHX,2025-08-23 14:51,-112.0116,33.4343,337.00,93.00,65.00,39.90,100.00,8.00,0.00,29.89,1009.80,10.00,M,SCT,BKN,BKN,M,12000.00,15000.00,25000.00,M,M,M,M,M,M,M,M,95.39,KPHX 231451Z 10008KT 10SM SCT120 BKN150 BKN250 34/18 A2989 RMK AO2 SLP098 T03390183 51021,M
PHX,2025-08-23 15:51,-112.0116,33.4343,337.00,94.00,65.00,38.69,140.00,5.00,0.00,29.90,1010.00,10.00,M,SCT,SCT,BKN,M,12000.00,15000.00,25000.00,M,M,M,M,M,M,M,M,96.54,KPHX 231551Z 14005KT 10SM SCT120 SCT150 BKN250 34/18 A2990 RMK AO2 SLP100 T03440183,M
PHX,2025-08-23 16:51,-112.0116,33.4343,337.00,97.00,65.00,35.30,M,3.00,0.00,29.90,1010.20,10.00,M,FEW,SCT,SCT,M,12000.00,15000.00,25000.00,M,M,M,M,M,M,M,M,100.06,KPHX 231651Z VRB03KT 10SM FEW120 SCT150 SCT250 36/18 A2990 RMK AO2 SLP102 T03610183,M
PHX,2025-08-23 17:51,-112.0116,33.4343,337.00,101.00,63.00,29.17,190.00,8.00,0.00,29.89,1009.90,10.00,M,FEW,FEW,SCT,M,10000.00,14000.00,25000.00,M,M,M,M,M,M,M,M,103.54,KPHX 231751Z 19008KT 10SM FEW100 FEW140 SCT250 38/17 A2989 RMK AO2 SLP099 T03830172 10389 20333 50001,M
PHX,2025-08-23 18:51,-112.0116,33.4343,337.00,101.00,63.00,29.17,0.00,0.00,0.00,29.88,1009.30,10.00,M,FEW,SCT,SCT,M,10000.00,14000.00,25000.00,M,M,M,M,M,M,M,M,103.54,KPHX 231851Z 00000KT 10SM FEW100 SCT140 SCT250 38/17 A2988 RMK AO2 SLP093 T03830172,M
PHX,2025-08-23 19:51,-112.0116,33.4343,337.00,103.00,62.00,26.54,M,M,0.00,29.85,1008.50,10.00,M,FEW,FEW,SCT,M,10000.00,14000.00,25000.00,M,M,M,M,M,M,M,M,105.29,KPHX 231951Z 10SM FEW100 FEW140 SCT250 39/17 A2985 RMK AO2 SLP085 T03940167,M
PHX,2025-08-23 19:53,-112.0116,33.4343,337.00,103.00,62.00,26.54,250.00,9.00,0.00,29.85,M,10.00,M,FEW,FEW,SCT,M,10000.00,14000.00,25000.00,M,M,M,M,M,M,M,M,105.29,KPHX 231953Z 25009KT 10SM FEW100 FEW140 SCT250 39/17 A2985 RMK AO2 T03940167,M
PHX,2025-08-23 20:51,-112.0116,33.4343,337.00,104.00,61.00,24.87,0.00,0.00,0.00,29.82,1007.50,10.00,M,FEW,FEW,SCT,M,10000.00,14000.00,25000.00,M,M,M,M,M,M,M,M,105.86,KPHX 232051Z 00000KT 10SM FEW100 FEW140 SCT250 40/16 A2982 RMK AO2 SLP075 T04000161 58023 $,M
PHX,2025-08-23 21:51,-112.0116,33.4343,337.00,109.00,60.00,20.73,220.00,6.00,0.00,29.79,1006.30,10.00,14.00,FEW,FEW,FEW,M,10000.00,14000.00,25000.00,M,M,M,M,M,M,M,M,111.01,KPHX 232151Z 22006G14KT 10SM FEW100 FEW140 FEW250 43/16 A2979 RMK AO2 SLP063 TCU DSNT NW T04280156 $,M
PHX,2025-08-23 22:51,-112.0116,33.4343,337.00,108.00,59.00,20.60,M,3.00,0.00,29.77,1005.60,10.00,M,FEW,FEW,SCT,M,10000.00,14000.00,25000.00,M,M,M,M,M,M,M,M,109.29,KPHX 232251Z VRB03KT 10SM FEW100 FEW140 SCT250 42/15 A2977 RMK AO2 SLP056 T04220150 $,M
PHX,2025-08-23 23:51,-112.0116,33.4343,337.00,108.00,56.00,18.49,300.00,6.00,0.00,29.74,1004.70,10.00,M,FEW,FEW,SCT,M,10000.00,14000.00,25000.00,M,M,M,M,M,M,M,M,107.70,KPHX 232351Z 30006KT 10SM FEW100 FEW140 SCT250 42/13 A2974 RMK AO2 SLP047 CB DSNT N T04220133 10433 20372 56027 $,M
PHX,2025-08-24 00:51,-112.0116,33.4343,337.00,108.00,56.00,18.49,M,5.00,0.00,29.73,1004.50,10.00,M,FEW,FEW,SCT,M,10000.00,14000.00,25000.00,M,M,M,M,M,M,M,M,107.70,KPHX 240051Z VRB05KT 10SM FEW100 FEW140 SCT250 42/13 A2973 RMK AO2 SLP045 T04220133 $,M
PHX,2025-08-24 01:51,-112.0116,33.4343,337.00,108.00,56.00,18.49,290.00,7.00,0.00,29.74,1004.80,10.00,M,FEW,FEW,SCT,M,10000.00,14000.00,25000.00,M,M,M,M,M,M,M,M,107.70,KPHX 240151Z 29007KT 10SM FEW100 FEW140 SCT250 42/13 A2974 RMK AO2 SLP048 T04220133 $,M
PHX,2025-08-24 02:51,-112.0116,33.4343,337.00,107.00,55.00,18.36,300.00,8.00,0.00,29.76,1005.30,10.00,M,FEW,FEW,SCT,M,10000.00,14000.00,25000.00,M,M,M,M,M,M,M,M,106.16,KPHX 240251Z 30008KT 10SM FEW100 FEW140 SCT250 42/13 A2976 RMK AO2 SLP053 T04170128 53006 $,M
PHX,2025-08-24 03:51,-112.0116,33.4343,337.00,106.00,55.00,18.90,280.00,8.00,0.00,29.78,1005.90,10.00,M,FEW,SCT,M,M,14000.00,25000.00,M,M,M,M,M,M,M,M,M,105.08,KPHX 240351Z 28008KT 10SM FEW140 SCT250 41/13 A2978 RMK AO2 SLP059 T04110128 $,M
PHX,2025-08-24 04:51,-112.0116,33.4343,337.00,100.00,62.00,29.02,260.00,12.00,0.00,29.79,1006.40,10.00,20.00,FEW,SCT,M,M,14000.00,25000.00,M,M,M,M,M,M,M,M,M,101.74,KPHX 240451Z 26012G20KT 10SM FEW140 SCT250 38/17 A2979 RMK AO2 SLP064 T03780167 $,M
PHX,2025-08-24 05:51,-112.0116,33.4343,337.00,99.00,63.00,30.98,270.00,8.00,0.00,29.80,1006.80,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,101.16,KPHX 240551Z 27008KT 10SM FEW250 37/17 A2980 RMK AO2 SLP068 T03720172 10428 20372 51014 $,M
PHX,2025-08-24 06:51,-112.0116,33.4343,337.00,99.00,64.00,32.08,270.00,8.00,0.00,29.81,1007.10,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,101.79,KPHX 240651Z 27008KT 10SM FEW250 37/18 A2981 RMK AO2 SLP071 T03720178 404330333 $,M
PHX,2025-08-24 07:51,-112.0116,33.4343,337.00,98.00,64.00,33.07,270.00,10.00,0.00,29.81,1007.20,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,100.60,KPHX 240751Z 27010KT 10SM FEW250 37/18 A2981 RMK AO2 SLP072 T03670178 $,M
PHX,2025-08-24 08:51,-112.0116,33.4343,337.00,97.00,64.00,34.09,270.00,4.00,0.00,29.81,1007.20,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,99.41,KPHX 240851Z 27004KT 10SM FEW250 36/18 A2981 RMK AO2 SLP072 T03610178 50004 $,M
PHX,2025-08-24 09:51,-112.0116,33.4343,337.00,96.00,63.00,33.93,160.00,3.00,0.00,29.82,1007.30,10.00,M,FEW,M,M,M,18000.00,M,M,M,M,M,M,M,M,M,M,97.64,KPHX 240951Z 16003KT 10SM FEW180 36/17 A2982 RMK AO2 SLP073 T03560172 $,M
PHX,2025-08-24 10:51,-112.0116,33.4343,337.00,94.00,64.00,37.36,150.00,8.00,0.00,29.83,1007.90,10.00,M,SCT,BKN,M,M,15000.00,18000.00,M,M,M,M,M,M,M,M,M,95.92,KPHX 241051Z 15008KT 10SM SCT150 BKN180 34/18 A2983 RMK AO2 SLP079 T03440178 $,M
PHX,2025-08-24 11:51,-112.0116,33.4343,337.00,93.00,65.00,39.90,100.00,7.00,0.00,29.84,1008.00,10.00,M,SCT,BKN,M,M,15000.00,18000.00,M,M,M,M,M,M,M,M,M,95.39,KPHX 241151Z 10007KT 10SM SCT150 BKN180 34/18 A2984 RMK AO2 SLP080 T03390183 10378 20339 51008 $,M
PHX,2025-08-24 12:51,-112.0116,33.4343,337.00,92.00,65.00,41.16,120.00,6.00,0.00,29.85,1008.50,10.00,M,FEW,SCT,BKN,M,13000.00,15000.00,18000.00,M,M,M,M,M,M,M,M,94.25,KPHX 241251Z 12006KT 10SM FEW130 SCT150 BKN180 33/18 A2985 RMK AO2 SLP085 T03330183 $,M
PHX,2025-08-24 13:51,-112.0116,33.4343,337.00,92.00,65.00,41.16,100.00,6.00,0.00,29.87,1009.10,10.00,M,SCT,SCT,SCT,M,12000.00,16000.00,20000.00,M,M,M,M,M,M,M,M,94.25,KPHX 241351Z 10006KT 10SM SCT120 SCT160 SCT200 33/18 A2987 RMK AO2 SLP091 T03330183 $,M
PHX,2025-08-24 14:51,-112.0116,33.4343,337.00,93.00,64.00,38.53,100.00,4.00,0.00,29.89,1009.70,10.00,M,FEW,SCT,M,M,12000.00,16000.00,M,M,M,M,M,M,M,M,M,94.78,KPHX 241451Z 10004KT 10SM FEW120 SCT160 34/18 A2989 RMK AO2 SLP097 T03390178 53016 $,M
PHX,2025-08-24 15:51,-112.0116,33.4343,337.00,96.00,64.00,35.14,330.00,5.00,0.00,29.90,1010.30,10.00,M,FEW,M,M,M,16000.00,M,M,M,M,M,M,M,M,M,M,98.23,KPHX 241551Z 33005KT 10SM FEW160 36/18 A2990 RMK AO2 SLP103 T03560178 $,M
